hour,day_of_week,temperature,humidity,occupancy,building_type,is_holiday,previous_usage,energy_usage
13,2,33.122522122238585,31.680947684567194,162,Academic,0,24.120416325121493,108.93713955765237
8,2,19.12163873249138,59.70501546397124,141,Academic,0,19.101378259992703,90.02739604887529
22,6,31.240390056067532,69.76423975364813,30,Academic,0,24.46382324518169,85.36491996210697
18,4,35.0495232763446,60.64930070269544,90,Admin,0,10.035814165693449,77.7388018996484
14,1,37.43843289504022,55.659815374509215,127,Admin,1,14.551140509323229,58.428290333641044
19,3,21.869662367767827,31.887163165762445,266,Hostel,0,13.34061708968739,87.21179685571008
13,4,27.270238636832367,67.69074022700774,35,Lab,0,26.80563839496114,64.54428952064931
23,4,27.754672357663274,84.19845880764493,279,Academic,0,13.921422936231329,139.87951412789985
5,2,31.377593682911428,76.1240361216201,212,Hostel,0,20.506189937418952,95.12419432677842
20,6,27.17685451235906,35.0419706102325,232,Hostel,0,14.950807799651596,76.34085955897886
3,0,24.42303214380413,53.83048912049803,227,Library,0,19.05029854573863,77.16872937942505
7,3,29.08588186292446,50.759049778091466,297,Hostel,0,9.866953060351147,92.57319014532844
16,0,26.312489669212674,49.02945091396688,236,Academic,0,20.51476827340844,85.13937738990819
8,5,30.810947653426208,55.40617057373857,20,Lab,0,25.46173692076725,84.66333396800268
0,5,23.952163065770634,87.47623326151907,95,Hostel,0,10.827189265016365,59.07924435918461
23,3,22.888451719760326,56.610359763808546,50,Admin,0,15.85585465321325,60.942220917759194
19,6,34.577201091124806,48.33485288019566,61,Admin,0,12.438816239321717,45.028832258539936
13,1,39.36263806902217,59.468550494859024,152,Hostel,0,13.837515507028428,62.20138496433285
10,5,37.11135613361621,35.30039382071992,223,Academic,0,21.874251685966073,100.56649230509592
20,2,27.640372035257375,44.25886147011674,141,Lab,1,23.435951848029852,92.44645383164298
2,1,33.2756358579059,69.79348110289499,40,Lab,0,26.483869238643035,57.85427662637163
8,4,24.568586088933152,57.82516489548812,165,Academic,0,20.270546738242558,80.02039861720507
13,5,30.54089644526164,86.52595131488027,189,Admin,0,12.4023950458495,80.20567269805693
8,2,25.08098616540009,59.015206687589696,296,Admin,0,15.081909210969297,106.62933828539401
3,4,34.28252058970056,36.31263155314137,44,Library,0,14.726584872406665,67.3698826279017
3,1,33.61732358961922,31.224108475989407,207,Hostel,0,12.410081350856961,53.927481364440595
7,3,38.379770555487376,70.02468129490536,95,Hostel,0,12.156890513548511,67.2634830248531
1,4,26.853474562337507,39.37709998780085,274,Admin,0,10.032713312311415,75.37788325775189
8,0,35.895168505460006,38.03314769859253,292,Hostel,1,17.307003075268934,107.14778802768949
13,3,30.53232530964044,47.275232134524416,234,Academic,0,19.787928551857757,98.17620676001606
21,3,28.37694234617174,69.94387107671102,206,Lab,0,29.068414890072688,120.8114335277438
8,1,29.6849692004828,49.484140891431025,25,Library,1,16.81306492423367,35.64253591918795
23,1,36.49006580751744,42.37582633168053,206,Academic,0,17.37762917229768,103.64725897478667
22,2,27.340316425531228,73.18910579937233,140,Academic,0,15.47911226157385,78.14825177619119
15,2,27.59469069057713,70.62924840761794,86,Academic,0,15.643913752763408,77.42453229058073
16,0,17.671489510849398,80.00599222536208,97,Hostel,0,11.327421736905036,73.61764818041871
15,3,27.264759676509765,75.2699582066148,22,Lab,0,29.05916464452162,78.56354304726138
11,6,29.321809639790914,70.88374053842925,249,Library,0,19.90237580354041,110.93736334173705
2,0,24.188761111197252,43.73137418848442,249,Admin,0,12.278860024979108,89.88182029705425
10,0,22.96072400659278,64.8854293973887,147,Academic,0,22.78073608416176,95.33493851945232
13,6,18.74380711924136,73.2195291109548,53,Academic,0,18.335032785790318,70.21083478139144
17,6,25.076747023483907,82.8369736386198,38,Academic,0,18.116515690035403,47.441643206301976
20,6,35.10589548398558,57.56686937594691,217,Admin,0,14.312317587068007,93.93927812336001
20,1,20.590738484454906,47.62060606787736,236,Hostel,0,14.498796249531392,76.00416112554255
4,0,31.94508625906082,41.73802506893733,276,Hostel,0,16.200452028768584,90.03892149229642
15,0,32.396732735135465,69.69145528524733,224,Lab,1,26.153680347388153,108.40531093841753
19,4,40.264308105712004,44.999038817097095,143,Hostel,0,12.8739075765949,79.84109475489406
4,6,33.19177592451286,56.60865022594067,287,Hostel,0,13.352770777335666,92.74593400244831
2,6,32.77289790553089,41.796015407844514,210,Library,1,16.921391732267143,80.79726530550576
11,2,29.83848626612439,52.61617512065971,153,Library,0,16.719587097365196,85.38404941028148
0,2,28.004286671229824,61.58478654945425,258,Hostel,0,11.2042681789698,91.76043143624796
20,3,32.260997565477595,59.038758599609494,226,Library,0,15.634891782427982,96.99413201477607
8,2,34.24350636354019,66.0692336162767,81,Lab,0,21.438326431378233,81.72915663480245
8,5,28.85248153726143,34.388612543626195,87,Hostel,0,12.952655878196703,59.383000616193435
3,3,34.45942950932288,53.25184891060479,3,Library,0,13.23772588652509,57.26812613189427
2,6,42.41605648168844,47.946993288876136,172,Admin,1,2.8623881945796725,55.12529328754796
16,4,28.35429452410158,40.264720317258664,31,Library,0,22.630053227953912,53.15823882607636
1,2,28.495008137946606,43.75729342359852,233,Library,0,13.683113370183886,82.58786411334589
23,4,27.53941581038175,41.588772251262824,225,Admin,0,9.176106723081364,73.18113734990169
0,2,28.66871470643496,60.24896259976539,205,Lab,0,30.8687623862307,103.24915941546361
7,2,34.11552646988175,61.002083495698145,101,Admin,0,8.483960225588426,57.26202926647046
12,4,28.435273184037946,68.13436329680744,57,Lab,0,21.64583149970058,65.13920887709844
22,0,28.945890411556768,59.920943061039694,268,Admin,0,11.383776712395578,94.07056285676775
14,0,26.75175167169605,57.382058969553256,149,Lab,0,24.515079505488856,89.60666379713666
7,0,30.445287502707778,56.18336706644713,251,Lab,1,24.081926336404077,105.24199955643013
11,5,25.484018057913154,65.13486806629935,43,Academic,0,17.24808699726963,43.16610246363669
21,0,21.869263177400754,23.397164084516795,29,Academic,0,19.434232074304976,64.47418327584448
11,2,30.23835995418497,54.11303424460632,11,Library,0,20.9094706298107,67.24780373741278
13,6,37.8969223570715,59.75803355733769,13,Admin,0,7.168073844365184,46.71312559540793
14,1,26.550279668166606,81.84446044959579,291,Lab,1,28.52180968078126,138.55958530131906
14,4,22.79397431436356,38.32636876582439,44,Academic,0,24.601073517521016,59.21546656257192
8,6,37.57821010329696,37.797104920594236,199,Library,0,14.121408914039375,81.78747666694193
18,1,28.227803488599257,20.935520813085468,23,Library,0,17.129189198406902,42.0619436694035
19,6,32.72279141246594,34.138290948500995,250,Library,1,15.634113965530906,94.83380381349326
21,5,24.35517089005625,52.73043146164459,118,Academic,0,14.842135114978356,68.48362285139157
7,1,28.04885283676621,44.1395034852132,77,Hostel,1,17.6569601038572,44.36282903521869
20,3,35.00277193250401,43.8192762375871,241,Library,0,16.105663308921976,98.5627289999427
18,0,28.653862344720984,55.343934581538484,202,Hostel,0,12.437044470766182,76.87770555004016
5,5,28.71601096248191,63.734590727542965,236,Hostel,0,9.434991881088614,81.49304103517889
19,6,20.557030110187984,55.18757523015444,293,Hostel,0,15.562706713682221,100.77899469609855
18,2,31.935167359749236,55.40047613553786,86,Library,0,16.456354503564565,69.46930531395685
3,0,24.07058938462516,61.054138189436166,209,Lab,0,27.817414256983923,110.33061757215856
22,0,33.59850200286812,27.509363723753335,275,Hostel,1,15.665794103061138,89.79539810638121
6,1,29.011906135446544,56.934918808520415,96,Academic,0,17.560401798403312,59.74155479572189
3,3,29.45609560881108,53.87601070565186,1,Academic,0,9.740282062538872,24.055011316764094
21,0,31.862709095256598,54.89349816676397,228,Hostel,0,13.670180378328515,103.43662289876826
11,6,29.87634724521649,46.23910404348264,242,Hostel,0,13.468462094009217,104.66734678280602
12,6,36.59226707784714,51.91790848550627,257,Hostel,0,14.491451580721034,95.73086105097634
2,4,35.80019299429178,61.039696277149474,41,Academic,0,24.553633874847968,66.91947438536242
21,4,21.913780531864326,79.13571678253795,212,Admin,0,11.853815900250234,70.42862637259398
11,0,27.146439993717394,29.629437657695807,295,Lab,0,28.077738176323113,125.75441946782544
1,1,32.18267440290206,63.57675835373384,2,Admin,0,13.131277481622584,34.02174478180896
23,1,23.28698518993248,73.26795272503334,15,Academic,1,15.845573820080006,66.16678996716291
1,2,20.159696202738758,35.94160739592486,278,Academic,0,16.12945371742004,87.66138282539069
22,5,24.198977106223087,52.30881175010609,101,Library,0,19.460751673583644,64.6757451432095
8,5,27.424172969066845,59.13663280898183,76,Admin,0,9.361599824032876,33.955286633016925
0,5,10.0,85.13419766785196,201,Hostel,0,15.107483484955731,76.1852156324318
7,3,22.43055173517726,87.59991507363334,54,Hostel,0,10.92816361927582,40.74701508005429
22,1,19.107323654027233,35.93945080531632,208,Academic,0,22.23930766831721,107.45803577961782
5,2,33.73336134064242,50.46651442274975,80,Library,0,16.742269877323704,65.11249322342951
5,4,32.65739413326493,57.99236497936137,243,Admin,0,11.10647721095859,82.3464684003803
21,6,29.392818446801908,63.34681754135714,234,Library,0,17.99975316001483,105.72486335904075
17,5,28.500059370606902,58.011968709678385,113,Lab,0,26.77909702382556,108.0518575278013
16,4,30.724034206347202,40.7782904732471,66,Library,0,13.833202207320507,43.64574839730947
11,4,23.00832405251914,40.11534757546019,296,Lab,0,26.035854896850463,113.31692607796118
5,0,34.26444497706829,31.881228639439826,39,Admin,0,14.007329636208713,64.19499451004363
7,3,28.46510644110716,24.691082011902125,220,Hostel,0,17.32308566821287,76.94895627170906
18,2,32.58799635129815,31.539220099291384,102,Lab,0,25.613841006192885,92.37435731873894
9,3,32.3820768323232,72.42282936278806,294,Hostel,0,19.35935978136169,121.16638015552009
0,0,30.67057234148635,65.65417808764116,52,Library,0,13.7664487951731,46.658529545134726
12,2,29.564589944505858,63.29917240188155,295,Library,0,11.329465318110366,104.08799765015738
16,2,29.1921992219417,51.65927379465434,51,Admin,0,7.76681493451463,40.834533702186356
2,1,27.68511540092754,54.3774010889486,36,Hostel,0,13.970143135923438,61.06513710832617
7,3,30.4147836689204,50.96953865450761,66,Admin,0,12.03607404356574,44.556727156711474
13,3,29.03104604153919,31.195971037822915,161,Lab,0,26.376807633698057,85.54821370703185
2,1,25.56489568482747,64.71530077766205,205,Library,0,13.995829936484114,86.02191823558468
15,4,31.04857364326755,67.7901843449816,51,Library,0,22.67714441911206,74.90886156695161
12,0,29.402500114599164,37.745043497924776,208,Library,0,20.532790355469395,92.48500472983336
19,3,34.04894093921905,37.73128618603633,1,Library,0,12.567138508782968,42.86901293569814
23,1,18.947916083211275,60.27650802537778,128,Library,0,15.69421218245368,67.39338432468038
16,6,28.181102852326333,60.14423146163334,177,Lab,0,26.147853168225954,94.74370473007725
12,2,24.375485368700136,65.99013858057228,163,Lab,0,28.056890102678064,93.53970795603992
5,5,25.41188627789582,76.20359551637387,21,Admin,1,7.427396099212885,36.21205450312204
16,6,30.798740137949515,39.13134079570818,226,Academic,1,14.857622732535816,86.57177500503649
13,1,20.819697525818334,53.770080690425154,81,Library,0,12.343268573451208,37.92754876399397
16,5,28.66567823124953,39.99220899477464,163,Library,0,20.512324032039437,79.76233502660415
7,4,28.1521978119739,41.07263108976199,2,Academic,0,18.035885308225826,41.37981556472205
10,0,22.750252110346864,48.553053430020945,171,Admin,0,14.42558811998657,77.61671858146998
19,5,28.790364485456212,76.60533917736053,117,Lab,0,27.766492014909062,98.76744749242997
0,4,24.192234122868946,71.5722734943993,143,Library,0,15.460948495794014,83.76060101186224
6,5,38.98741860527291,53.87764830381755,251,Admin,1,14.482309811866973,82.21230477892297
20,2,34.00983317259147,22.65847362777481,265,Academic,0,16.317437367616908,105.47544172632959
20,2,28.336299797624488,60.89167289098048,169,Lab,0,24.58569608062491,106.61658997935041
16,2,25.841257373045643,60.545082319881125,212,Lab,0,19.34986665802399,101.02426763407664
9,2,30.52025168867631,40.99609591079653,280,Admin,0,12.293046220456283,89.22410717655542
10,1,31.837379589070924,67.46044591762214,226,Hostel,0,11.623035028262361,77.09619824205215
21,2,29.27266294893819,40.70764050824303,261,Hostel,0,20.569783465902457,105.99930870582699
8,6,22.924262318127823,67.41608483172702,254,Hostel,0,14.176052378270949,71.8037883927774
8,2,26.95206116898542,58.61598101852624,7,Academic,0,22.45808250435988,43.79524857966731
23,6,28.390065372277945,33.10277618898907,40,Hostel,1,15.958446025108698,45.516664456245934
4,1,29.45137508729601,49.57785202691934,256,Admin,0,11.767050690884078,89.68080893816116
16,2,29.566815755708845,57.16977087310675,130,Lab,0,28.97626232600526,103.3052598415682
8,4,31.654161175974625,59.502369646705716,51,Admin,0,12.099214632703925,37.07252821920862
16,4,34.70860144360058,70.4976571205347,101,Admin,0,13.426764335200936,52.72646382286514
23,3,33.06281853348014,72.3666089527178,218,Library,0,23.073989957288013,92.23487802735795
20,4,30.951599228535912,51.42062804172624,243,Academic,0,20.576792351312175,113.67037760592393
18,0,21.711480044435703,63.38982812235517,274,Lab,0,24.416634880700734,127.42799520172473
6,0,33.93171617841355,79.11903900395538,69,Library,0,13.8765507137719,62.20122881459253
22,0,32.09403176053489,39.72003555086637,46,Academic,0,19.750790650457535,78.4592736331417
8,1,26.72104360767995,45.880596906985694,116,Lab,0,26.351548555218496,102.11048296404488
6,4,28.14869515478078,30.172975519319955,77,Library,1,16.177451343325757,44.19418031952692
12,6,28.327904856850893,45.52851654418843,4,Hostel,0,9.254015175190219,29.788170907029603
10,0,25.81088837784838,58.08672156658637,253,Admin,0,5.209334632367544,84.76871735292255
13,3,19.25982731431997,23.257806400208093,106,Hostel,1,11.093835472049307,24.837509298306422
18,1,22.417286783262313,61.55567492693218,243,Lab,0,26.176128438445456,112.23769260668455
10,3,23.467463572510948,47.91483450320382,172,Library,0,16.189568494608125,85.14280855688833
12,4,18.1608493845371,54.05989356236564,35,Library,0,17.363600415658194,46.41342973795284
13,2,22.433668656037955,37.466920291882474,172,Library,0,17.089009282199626,84.32765553993099
12,3,33.70599707454201,53.466088193958655,179,Admin,0,10.501428095689564,53.006724007676254
0,2,30.42959169729558,80.18799497405627,266,Library,1,12.937964029825945,92.59499736647578
7,1,23.14507567392155,49.00293752170505,254,Academic,0,21.563187762316822,93.87972647404241
11,3,24.558882210860144,21.805945308034666,72,Academic,0,20.67834771414892,58.213030031051204
18,3,34.14591812970399,73.20658417946238,56,Academic,0,16.720371367289008,53.36631648424776
11,5,34.02233604126824,63.13671770081943,65,Hostel,1,15.874325336799943,74.8239932255385
7,1,28.349439979347043,56.410641864915384,131,Lab,0,28.871109468823096,92.84191730094518
7,1,33.87398846690815,63.520782344679695,259,Hostel,0,16.368400595298727,97.82414201344363
20,0,24.170479945269758,56.23774259125392,123,Hostel,1,16.893413681760503,93.43095501238246
12,4,29.13679960060414,79.64899359864485,91,Admin,1,9.748175147924437,46.27938450764077
11,3,20.628245719876528,66.27999292873518,273,Hostel,0,16.555396731301325,99.14869965343111
15,3,26.17839918575519,48.153629012327485,140,Admin,0,11.526477813234647,58.646464061536506
0,6,28.140382672472747,77.37932412483573,231,Academic,0,26.134463778376453,94.28551110862426
12,1,19.57470551291224,82.29977296718646,69,Academic,0,22.682382776573665,71.00406720262338
6,1,30.965580602001623,68.65545927516918,174,Hostel,1,15.288199399253292,74.06896151488053
4,4,31.80100816312766,61.10394383393268,85,Hostel,0,19.148775657116367,83.15599922198173
7,1,33.05559535722177,42.18854675240861,252,Academic,0,18.48111308825994,113.57978406839024
13,2,39.67123448656469,65.28488516052353,29,Library,0,17.652057686320884,55.583124439355366
22,2,30.08357174629458,60.82039297013612,154,Academic,1,26.706747538379666,81.55703242670936
12,5,27.679585617155787,54.597958193801894,199,Library,0,18.439566481025636,84.31137819557873
14,2,19.989584952502778,65.48902204194086,155,Academic,0,20.454329632820297,91.70246557949463
22,2,29.95976215800424,56.30586331320887,244,Lab,0,25.1905558981761,108.3392146851081
16,4,30.79716422704038,63.23174562381195,19,Admin,0,9.095180611195282,57.051542127736255
